id;Area;MajorAxisLength;MinorAxisLength;Eccentricity;ConvexArea;EquivDiameter;Extent;Perimeter;Roundness;AspectRation
16372;7482;1482472751;6484909009;0.89924825;7647;9760316733;0.70213964;353857;0.750882505;2286034775
16373;8491;1580070206;691158844;0.899255933;8723;1039763289;0.601686508;372333;0.769671926;2286117323
16374;8675;1601131746;7003699005;0.899256463;8853;1050968746;0.795725555;376334;0.769719403;2286123012
16375;8900;1614685976;7062932027;0.899258153;9019;1064510777;0.570915389;377862;0.783309571;228614118
16376;8868;1617238997;7074085087;0.899258584;9082;1062595327;0.585694472;381159;0.767049146;2286145808
16377;9762;1694692032;7412747101;0.899262346;10028;1114870595;0.58860416;403471;0.753570724;2286186226
16378;8332;1570507614;6869490268;0.899264271;8526;102998213;0.563582251;371337;0.759316219;2286206913
16379;9049;1638108467;716516501;0.899264724;9332;1073384583;0.685426451;390559;0.745481984;2286211783
16380;8514;1585811218;6936303601;0.89926812;8791;1041170566;0.605547653;376616;0.754303247;228624828
16381;9731;1695702196;7416819055;0.899272288;9981;1113099008;0.558482553;401612;0.758147967;2286293064
16382;7982;153621301;6719042762;0.899278232;8184;100811696;0.580045055;362574;0.76300656;2286356947
16383;7744;1507405192;6592974091;0.899280487;7912;992973667;0.726726727;356966;0.763697735;2286381186
16384;6952;1440052282;6298353248;0.899281764;7167;9408273654;0.68968254;345586;0.731488237;2286394912
16385;8646;1594399452;697329179;0.899285708;8846;1049210613;0.600166597;375626;0.77004092;228643731
16386;8359;1569583354;6864438595;0.899295533;8500;1031649619;0.810137624;368692;0.772745991;228654293
16387;7956;1537344085;6723280144;0.899300682;8222;1006473736;0.544;36706;0.74204547;2286598286
16388;8401;157723505;6897462289;0.89930911;8579;1034238145;0.575410959;378346;0.737500901;2286688906
16389;9010;1626658627;7113580666;0.899309637;9199;1071069013;0.615857826;381827;0.77660715;2286694568
16390;7898;1533870182;6707401682;0.89932243;8220;1002798381;0.692807018;382033;0.680025558;2286832152
16391;8296;156008483;6821787291;0.899330141;8445;1027754604;0.814611155;364764;0.783528266;2286915091
16392;8707;1598571886;6990021043;0.899331927;9001;1052905348;0.600482759;384103;0.741622693;2286934297
16393;8654;1595052163;6974545482;0.899334518;8930;1049695909;0.579444259;381696;0.746434213;2286962164
16394;8913;1618694583;7077840779;0.899337036;9035;1065287945;0.817556412;379997;0.775663641;2286989258
16395;8651;1591174753;6957414016;0.899339928;8818;1049513949;0.770210114;372893;0.781821689;2287020364
16396;6911;1434130514;6270660325;0.899342555;7060;9380489589;0.609435626;339235;0.754656731;2287048635
16397;6532;1384144735;6052046664;0.899344434;6650;9119649503;0.794647202;325249;0.775932781;2287068841
16398;9266;1655650078;72391546;0.899345151;9477;1086178513;0.733301678;39175;0.758724573;2287076557
16399;8891;1617866201;7073327681;0.899363809;9155;1063972405;0.55179048;383436;0.759931949;2287277324
16400;8048;1544367982;6751923938;0.899365973;8329;101227624;0.541042017;368666;0.744100606;2287300621
16401;9215;164844486;7206748711;0.899371747;9467;1083185229;0.556461353;390963;0.757589395;2287362757
16402;7730;1511699379;6608797063;0.899375648;7882;9920756867;0.56505848;360038;0.749363744;228740475
16403;8272;1561291761;6825526629;0.899378038;8510;1026266901;0.555316864;370144;0.75871551;2287430474
16404;8424;1577440588;6896015165;0.899381414;8691;1035652931;0.749332859;374084;0.756466945;228746682
16405;9846;1703074955;7445181888;0.899383199;10073;1119656937;0.785167464;402277;0.764573586;2287486029
16406;9204;164322358;7182808975;0.899404671;9460;1082538534;0.661206897;39625;0.736627492;2287717222
16407;8711;1604762218;701462523;0.899406567;8973;1053147173;0.672352578;380494;0.756105248;2287737641
16408;8991;1631470153;7131241755;0.899410361;9281;1069939099;0.544909091;388653;0.747986592;2287778496
16409;8508;1588242892;6942021789;0.899418663;8810;1040803634;0.669025714;38133;0.735250618;2287867916
16410;9072;1634929122;7145852392;0.899425481;9304;1074747838;0.7;389658;0.750837079;2287941357
16411;8596;1588940477;6944818573;0.899426379;8762;1046172411;0.642643541;375268;0.767049172;2287951024
16412;9244;1651798924;7219399373;0.89943097;9496;1084888305;0.565174859;392185;0.755244972;2288000482
16413;7821;1527441218;6675876925;0.899431005;8058;997898115;0.552798982;363023;0.745768211;2288000865
16414;6351;1374595835;6007720938;0.89943545;6558;8992410327;0.546745868;327586;0.743706043;2288048745
16415;8224;1563296863;6832257494;0.899441297;8504;1023285005;0.577487536;370398;0.753278721;2288111747
16416;8748;1605646461;7017278973;0.89944323;8968;1055381426;0.709834469;379791;0.762130427;2288132576
16417;8831;161411873;7054203676;0.89944631;9062;1060376274;0.694424786;381255;0.763464157;2288165758
16418;8412;1576960896;6891572176;0.899453709;8664;1034915023;0.599017304;374963;0.751851893;2288245492
16419;9314;1656388975;7238654627;0.899454618;9513;1088988206;0.568620269;39222;0.760828245;2288255291
16420;8556;158470925;6924979061;0.899467648;8744;1043735481;0.69448052;374093;0.768283447;2288395728
16421;7834;1518856269;6637168532;0.89946897;8004;9987271196;0.64003268;357272;0.771250518;2288409977
16422;7762;1517931293;6632980685;0.899473638;8033;9941270214;0.579599761;362368;0.742820404;2288460295
16423;8628;1592346481;6958074832;0.899476129;8812;1048117875;0.763269639;374324;0.773792747;2288487146
16424;8841;1613239818;7049178349;0.899481973;9106;1060976475;0.67540107;386333;0.744367909;2288550152
16425;8264;1558011073;6807688218;0.89948708;8430;102577052;0.701647139;368916;0.763036284;2288605211
16426;9722;1695869287;7408957405;0.899518547;9973;1112584148;0.595418912;403331;0.751004042;2288944577
16427;6084;1337617202;5843773729;0.899520099;6200;8801357503;0.585225087;319944;0.746880514;2288961318
16428;8308;1565286678;6838397468;0.899520634;8504;1028497649;0.594532704;376048;0.738277759;2288967094
16429;7696;1503595868;6568807751;0.899523088;7835;9898914858;0.573472429;352662;0.777602397;2288993567
16430;7960;1537244629;6715538932;0.899531657;8204;1006726714;0.717375631;36545;0.748974444;2289086021
16431;8121;1545691913;6752370007;0.899533899;8332;1016856841;0.689915895;364219;0.769297249;2289110211
16432;9203;1648802073;7202799485;0.899534142;9519;1082479724;0.752124877;38955;0.762101592;2289112832
16433;9113;1641681431;7171632858;0.899535919;9362;1077173708;0.55706339;390052;0.752707453;2289132006
16434;8748;160914449;7029461517;0.899536968;8957;1055381426;0.574468085;379895;0.761713203;2289143323
16435;6503;1388747237;6066468458;0.899543943;6652;9099382814;0.708464974;328417;0.757656509;228921859
16436;8855;1616533229;7061223988;0.899552434;9194;1061816188;0.573361823;384452;0.752859926;2289310227
16437;8262;1560331376;6815426334;0.899561794;8466;1025646387;0.754520548;366682;0.77217524;2289411255
16438;7929;1529188429;6679114919;0.899570718;8188;1004764467;0.553083147;366976;0.739865807;2289507588
16439;7617;1500658283;6553742493;0.899595301;7761;984797726;0.577745752;353056;0.767903464;2289773034
16440;9701;1688321556;7373296548;0.899595802;9966;111138188;0.754413251;398614;0.767222398;2289778453
16441;9132;1639170883;7158605961;0.899596929;9313;1078296041;0.621732026;389899;0.754868884;2289790626
16442;8936;1622536257;7085927177;0.899597883;9153;1066661548;0.665376024;383339;0.764164772;2289800921
16443;9765;1697677115;7414008161;0.899599986;9967;111504189;0.785472973;402129;0.758841937;228982364
16444;8604;1590289054;694502501;0.899600094;8762;1046659116;0.564863445;37308;0.776794836;2289824805
16445;8306;1571125543;6861291337;0.899601448;8524;1028373845;0.635403917;373052;0.750003078;2289839429
16446;7608;1500055074;6550842952;0.899603882;7808;9842157516;0.628968254;357983;0.746028745;2289865724
16447;9238;165073646;7208603704;0.899611974;9516;1084536164;0.556908609;390497;0.76129402;2289953128
16448;6737;1415156171;6179675228;0.899617892;6861;926164932;0.55677686;334766;0.755429126;2290017062
16449;8373;1572547806;6866936492;0.899618921;8591;1032513182;0.56070448;370201;0.767742849;2290028178
16450;8176;1551232225;6773674848;0.899624605;8401;1020294395;0.545575871;374735;0.73164807;229008959
16451;9227;1649276962;7201605675;0.899630355;9410;1083890275;0.807190972;389566;0.764026272;229015172
16452;8244;1560410075;6813535446;0.899631317;8356;1024528516;0.788748565;367841;0.765645224;2290162116
16453;9035;1637624825;715061905;0.899633535;9361;1072553928;0.748240166;398564;0.714729789;2290186086
16454;8481;158872516;6936971752;0.899637476;8756;1039150835;0.567442794;377056;0.749626991;2290228672
16455;9968;1715121568;7488612401;0.899644652;10333;1126572314;0.681992337;417809;0.717566758;2290306236
16456;9272;1654278409;7222948543;0.899644909;9554;1086530122;0.585353535;399031;0.731762271;2290309005
16457;9807;1703250578;7436570944;0.899650636;10114;1117437256;0.594904459;404107;0.754663408;2290370912
16458;8807;1616715424;7058409187;0.899660848;9095;1058934402;0.630286982;384051;0.750343388;2290481299
16459;7675;1506288881;6576291785;0.899661065;7930;9885400096;0.642151941;357578;0.754304444;229048365
16460;9901;1707342529;7454038339;0.899661963;10084;1122779797;0.668444505;404924;0.75882545;2290493355
16461;8997;1628096922;710774283;0.899671482;9153;1070296042;0.703330206;386035;0.758672288;2290596271
16462;9674;1688977223;7373498022;0.899672299;9847;1109834193;0.561788618;400398;0.758284447;2290605108
16463;8059;1543340284;6737627319;0.899674485;8272;1012967793;0.60245197;366296;0.754790921;2290628749
16464;9344;1658894811;7241633915;0.899687935;9531;1090740588;0.749078082;390584;0.769686371;2290774197
16465;8092;1544895613;6743951853;0.899689104;8294;1015039625;0.682869198;368279;0.749741978;2290786836
16466;8693;1607618737;7017652251;0.899692292;8969;1052058523;0.792361681;38156;0.750332682;2290821317
16467;9085;1634506276;7134631235;0.89970392;9226;1075517609;0.817805383;382015;0.782301141;2290947103
16468;6281;1363814739;5953017657;0.899705455;6412;8942716355;0.596656217;322116;0.760701132;2290963706
16469;9853;1707744876;7454040663;0.899711806;10125;1120054875;0.569011319;405004;0.75484837;2291032412
16470;10021;1719446752;7504798381;0.89972081;10276;1129563344;0.55958231;40903;0.752680391;2291129841
16471;8708;1601851277;6991415108;0.899724419;8854;1052965809;0.558599012;377829;0.766545091;2291168887
16472;9008;1630065218;7114398684;0.899729137;9187;107095013;0.587606001;38851;0.74995264;2291219947
16473;6686;1398652065;6104344503;0.899731025;6804;9226526755;0.670275689;328376;0.779172147;2291240385
16474;8753;1607873188;7017132;0.899741502;9019;1055682989;0.664364326;381966;0.753906311;2291353773
16475;8394;15764501;6879913539;0.899743988;8638;1033807174;0.779821628;371686;0.763530557;2291380686
16476;7545;149471327;6523149434;0.899745604;7707;9801322546;0.54673913;355159;0.751663495;2291398173
16477;6548;1391452999;6072399601;0.899749325;6646;9130811869;0.804225006;326324;0.772717064;229143846
16478;9089;1638798723;7151764012;0.899751393;9379;107575435;0.595960921;389196;0.754031052;2291460848
16479;8377;1576139455;6877845201;0.899765917;8561;1032759782;0.569283045;375502;0.746575735;22916181
16480;7192;1459304783;6367920836;0.899768893;7345;9569294021;0.581171717;344455;0.761718593;2291650322
16481;9147;1640227642;7157405229;0.899768976;9327;1079181269;0.554363636;38791;0.763882555;2291651219
16482;8576;1594655268;6958438289;0.899772149;8775;1044954656;0.569758172;378191;0.753480917;229168558
16483;9064;1641674535;7163253647;0.899782722;9302;1074273859;0.550333941;388292;0.755462437;229180009
16484;8583;1590304475;693876427;0.899793156;8742;1045381032;0.787286736;375746;0.763941749;2291913103
16485;8445;1575861146;6875506667;0.899800508;8659;1036943005;0.698684537;373077;0.762452102;2291992754
16486;6116;1350933259;5894045971;0.899803983;6276;8824473387;0.640687199;321131;0.745268692;2292030407
16487;9939;1713254042;7474596228;0.899810634;10136;1124932346;0.7345898;403509;0.767089615;2292102463
16488;7005;1442803793;6294556579;0.899814582;7175;9444068515;0.576828063;342263;0.751446556;2292145244
16489;7214;145955672;6367490513;0.899819713;7350;9583918862;0.560528361;343979;0.766164708;2292200855
16490;8258;1561040584;6810204841;0.89982037;8467;1025398077;0.554377014;371641;0.751341716;2292207974
16491;8848;1619297026;7064067861;0.899828959;9050;1061396415;0.564285714;381482;0.76402378;2292301062
16492;8643;1599747031;6978736926;0.899830338;8851;1049028569;0.553187404;380095;0.751778781;2292316
16493;8593;1596133521;6962841374;0.899834346;8806;1045989838;0.652220114;378956;0.75192946;2292359448
16494;6740;1410384209;6152508864;0.89983555;6886;9263711206;0.804487945;33395;0.759463428;2292372495
16495;9550;1679827868;7327615231;0.899843796;9835;1102698402;0.697334794;398366;0.756220952;2292461893
16496;9001;1629025946;7105599725;0.899856035;9298;1070533939;0.616844847;385466;0.761252043;2292594586
16497;8193;1560891468;6808342982;0.899857991;8476;1021354571;0.724083076;37219;0.74323032;2292615799
16498;7338;1469244385;6408482666;0.899861664;7499;966593595;0.665880218;350921;0.748805206;2292655627
16499;7991;1535747726;669844382;0.899865138;8181;1008685144;0.607218845;363607;0.759532783;2292693299
16500;7712;1507796195;6576392538;0.899869497;7859;9909199447;0.65768378;356884;0.760891494;2292740566
16501;7426;1480814612;6458686306;0.899870268;7582;9723721952;0.575614294;349518;0.763881014;229274893
16502;8582;1597162498;6966017854;0.899874172;8842;1045320131;0.597840474;382033;0.73891863;2292791278
16503;8836;1615997008;7047969192;0.89988003;9208;1060676417;0.587031624;399297;0.696423595;2292854813
16504;8377;1575751066;6872161625;0.899888639;8692;1032759782;0.742049783;378567;0.73453564;2292948205
16505;10154;1730612837;7547212081;0.899897945;10408;1137034491;0.761283551;408356;0.765189745;2293049167
16506;6570;1390516262;6063968313;0.899900759;6688;9146137878;0.66870229;325646;0.778545032;2293079696
16507;8932;1622289074;707463831;0.89990312;9136;1066422787;0.569642857;381506;0.771180134;229310532
16508;8944;1630528589;7110529792;0.899904315;9206;1067138908;0.55552795;38589;0.754769958;2293118286
16509;9243;1650428163;7197301367;0.899904549;9415;1084829623;0.75539392;38864;0.769002625;2293120823
16510;8171;1556468382;6787406219;0.899909183;8346;1019982368;0.583059797;368868;0.754645719;2293171105
16511;9586;1685094439;7347565219;0.899930752;9860;1104774831;0.607554823;399533;0.754643744;2293405214
16512;8825;1612845013;7032459691;0.899932984;9008;106001599;0.640885984;385491;0.746270187;2293429445
16513;9453;167214416;729090909;0.899936219;9759;1097084018;0.59407994;396623;0.75513349;229346456
16514;7674;1507675421;6573685193;0.899939584;7872;9884756075;0.585801527;355034;0.765053432;2293501099
16515;9708;1693803862;7385133116;0.899942424;9964;111178278;0.763567721;404205;0.746683009;2293531931
16516;8392;1570213486;68462136;0.89994411;8573;1033684007;0.557052771;36897;0.774628064;2293550242
16517;7130;1447993486;6313074014;0.899952607;7298;9527957784;0.702255491;341476;0.768385256;22936425
16518;9575;168096874;7328532824;0.899960812;9831;1104140781;0.734560798;39973;0.753034996;229373161
16519;8310;1569960136;6844462726;0.899964052;8548;1028621437;0.564001629;370671;0.760035133;22937668
16520;8959;1623545217;7078010461;0.899965961;9169;1068033383;0.722383487;382255;0.770482983;2293787535
16521;8876;1627933791;7096533859;0.899984083;9174;1063074513;0.755211435;386903;0.745114411;2293984392
16522;6934;14291596;6229996048;0.899985299;7055;9396085889;0.776657706;337068;0.766935168;2293997603
16523;9955;1723149266;751141179;0.899989368;10354;1125837451;0.571043423;410603;0.742005103;2294041805
16524;8949;1629219463;7101678513;0.899997755;9235;106743715;0.575868726;386054;0.754550409;2294132944
16525;8138;1554534309;677604949;0.900000264;8392;1017920597;0.556254272;370659;0.744352155;2294160205
16526;8027;1546882543;6742621318;0.90000261;8313;1010954689;0.681524877;370016;0.73675335;2294185704
16527;9710;1693223594;7380402032;0.900005392;10067;1111897296;0.636137317;40208;0.75475179;2294215934
16528;7579;1502750377;6550047839;0.90000932;7796;9823381551;0.572086353;35677;0.748247224;2294258628
16529;9329;1662498923;7245953306;0.900020726;9515;1089864749;0.758455285;391865;0.763434894;2294382606
16530;8341;1572821945;6854835583;0.90002883;8621;1030538259;0.644789734;375888;0.741841393;2294470708
16531;8263;1562443443;6809468489;0.900032997;8430;1025708456;0.559710086;366067;0.774865735;2294516004
16532;8952;1627311082;7092122401;0.900034585;9119;1067616055;0.5968;381298;0.773750394;2294533272
16533;9386;1665429094;7258034001;0.900040799;9603;1093189204;0.551145038;391318;0.770248327;2294600844
16534;9000;1630586748;7105835479;0.900051299;9194;107047447;0.591133005;3823;0.773826819;2294715031
16535;7619;15018171;6544555016;0.900055265;7894;984927007;0.602387729;361342;0.733281874;2294758156
16536;6747;1409426993;6141927577;0.900055737;6872;9268520491;0.559267241;331366;0.772155348;2294763289
16537;7645;1507451777;6569079917;0.900056217;7861;9866061179;0.567810458;357053;0.75356719;2294768516
16538;8307;1568786097;683632327;0.900057314;8615;1028435749;0.670297749;376641;0.735866252;2294780447
16539;9224;165162117;7196836239;0.90007076;9493;1083714056;0.566584767;397327;0.734231482;2294926709
16540;9008;1634767403;7123218038;0.90007606;9326;107095013;0.604726101;38831;0.750725368;2294984365
16541;9012;1632364478;7112305161;0.900089184;9287;1071187882;0.756421017;386349;0.758702407;2295127165
16542;6249;1368381713;5961957225;0.900094842;6458;8919906903;0.661269841;326978;0.734485662;2295188746
16543;9379;1664021792;7249990675;0.900096375;9586;1092781483;0.564829871;392492;0.765076358;2295205424
16544;9194;1645097222;716739714;0.900100521;9328;1081950293;0.588528998;383672;0.784863534;229525055
16545;9050;1631876969;7109795634;0.900100616;9236;1073443891;0.587357217;385411;0.765614644;2295251584
16546;7840;15291114;6661978705;0.900103331;8038;999109505;0.692273731;364004;0.743555884;2295281129
16547;8180;1557544267;6785843604;0.900103654;8435;1020543947;0.764843385;369486;0.75295183;2295284651
16548;9400;1667322705;7263920548;0.900109494;9689;1094004192;0.720858896;409042;0.705995465;2295348214
16549;9219;1648240822;718061649;0.900114521;9423;1083420295;0.614845938;396085;0.738442846;2295402943
16550;6616;1400393726;6100778342;0.900117423;6863;9178100472;0.635420669;337151;0.731402527;2295434528
16551;9320;1665682015;7256137596;0.900127946;9619;1089338908;0.738744452;397042;0.742938521;2295549103
16552;8517;1593849043;6943199979;0.900128395;8789;1041353984;0.674026591;380502;0.739235175;2295553993
16553;8865;162100141;7061305936;0.900133663;9065;1062415576;0.593016255;3822;0.762618328;2295611356
16554;8800;1613278506;7027537739;0.900137448;8972;1058513486;0.667931689;380503;0.763794217;2295652568
16555;8266;1563892556;6812130231;0.900146092;8578;1025894638;0.683875238;374449;0.74083231;2295746709
16556;6083;1338114672;5828664714;0.900146232;6176;8800634154;0.64031579;312332;0.783600521;2295748234
16557;9453;1675588727;7298473671;0.900151632;9757;1097084018;0.602101911;397938;0.750151006;2295807045
16558;8740;1612213615;7022374314;0.900153197;8921;1054898745;0.542722305;381583;0.754298528;2295824094
16559;8106;154583923;6733147846;0.900156868;8247;1015917307;0.566100985;363952;0.76900337;2295864083
16560;7943;1543251023;6721861755;0.900157268;8207;1005651118;0.687705628;370736;0.726214485;2295868436
16561;9921;1712367496;7458074215;0.900168563;10155;1123913232;0.58037908;404796;0.760839215;2295991494
16562;8685;1604632566;6988689511;0.900173212;8883;1051574317;0.577536907;377486;0.765910438;2296042146
16563;7932;1531718516;6670881017;0.900180932;8205;100495453;0.574782609;367646;0.737450508;2296126272
16564;8725;1602665032;6979769317;0.900183807;8911;1053993123;0.618268141;377427;0.769678525;2296157594
16565;9198;1649692527;7184323429;0.900191297;9470;1082185628;0.705368098;391634;0.753602781;2296239226
16566;8944;1622771725;7066633707;0.900204743;9113;1067138908;0.776388889;380353;0.776905082;2296385793
16567;8616;1591739481;6931388819;0.900208078;8803;1047388749;0.617634409;379967;0.749935296;2296422149
16568;9373;1665190911;7251121318;0.900211538;9618;1092431886;0.562605042;400859;0.733002074;2296459869
16569;8567;1599994106;6967057654;0.900216445;8844;1044406204;0.57312015;380158;0.744921249;2296513371
16570;9150;1647378982;7173390293;0.900216485;9437;1079358228;0.632386481;391378;0.750651123;2296513803
16571;9009;1636429359;7125492109;0.900222954;9309;1071009573;0.682396607;388781;0.748990632;229658434
16572;9179;1652461122;7194597601;0.900243486;9497;1081067333;0.543972976;394798;0.740040258;2296808264
16573;8870;1619212125;7049769604;0.900245465;9080;1062715143;0.571889104;380026;0.771803712;2296829849
16574;9271;165894203;7222471193;0.900253498;9498;1086471528;0.779141104;393503;0.752385383;2296917475
16575;9165;1640683025;7142813629;0.900258333;9295;1080242585;0.835384195;384422;0.779338023;2296970228
16576;9283;1657563096;7216246464;0.900259955;9510;1087174443;0.639853874;398483;0.734646845;229698792
16577;8844;161919986;7049164086;0.900261955;9100;106115647;0.783417486;381867;0.762139269;2297009746
16578;9309;1660190743;7227504377;0.900265245;9507;1088695868;0.576087629;393062;0.757165427;2297045642
16579;8561;159384676;6938349052;0.900275325;8820;1044040408;0.778980892;376648;0.758338368;2297155632
16580;6948;1436973078;6255396804;0.900276947;7092;9405566627;0.559150169;340926;0.75118936;2297173342
16581;6386;1377546716;5996669808;0.900278126;6540;9017154614;0.637962038;326465;0.752948934;2297186205
16582;8491;1580901682;6881853599;0.900279693;8648;1039763289;0.795335332;371546;0.772935981;2297203304
16583;8455;1580899583;6881782763;0.90028158;8699;1037556762;0.677809845;375317;0.754270293;2297223899
16584;9441;167142262;7275512564;0.900290959;9775;1096387456;0.578918322;395831;0.757195902;2297326278
16585;9749;1698178531;7391796417;0.900296129;10014;1114128014;0.767335695;405899;0.743590738;2297382714
16586;6363;1371349301;5969121913;0.900298209;6475;9000901745;0.566910192;319926;0.781218852;2297405416
16587;7788;1519665607;6614329956;0.900310099;8112;9957906193;0.726424774;361621;0.74839094;2297535226
16588;9294;1665947001;7250990117;0.900310917;9692;1087818382;0.585928635;399162;0.733017178;2297544162
16589;6737;1415688081;6161734057;0.900311284;6882;926164932;0.796335697;33294;0.763738108;2297548171
16590;7952;153270534;6670775513;0.900319869;8093;1006220694;0.706970128;360728;0.767938653;2297641911
16591;9524;1682366754;7322059003;0.900322344;9787;1101196323;0.589465866;39773;0.756575982;2297668939
16592;8954;1631527754;7100309096;0.900336758;9189;1067735308;0.54734397;385983;0.755249766;2297826379
16593;8827;1617425306;7038197638;0.900358826;9081;1060136098;0.617791153;383704;0.753408191;2298067473
16594;6680;1409599163;6133800779;0.900360371;6839;9222385895;0.625116976;33352;0.754644763;2298084359
16595;8228;1557802159;6778530403;0.900365594;8456;1023533828;0.60786052;367909;0.763876806;2298141435
16596;9355;1661666559;723017548;0.90037445;9513;1091382423;0.808347015;38878;0.777760396;2298238216
16597;8654;1598240484;6954152614;0.900375838;8915;1049695909;0.559405301;379127;0.756584302;2298253393
16598;8542;1589856523;6917561963;0.900379211;8788;104288121;0.628550405;37593;0.759548415;2298290252
16599;6913;1432620718;6233359527;0.900381232;7134;9381846819;0.600712548;341716;0.743953503;229831235
16600;6877;1426499246;6206586525;0.900385919;7025;9357386574;0.648284314;335786;0.766449805;2298363586
16601;8897;1625361308;7071600519;0.900392438;9148;106433135;0.622733954;385945;0.750589728;229843485
16602;8077;1545656061;6724686418;0.900396614;8197;1014098408;0.576599086;362501;0.772398691;2298480502
16603;8921;1623769972;706447786;0.900398363;9212;1065765921;0.738799172;388392;0.7431609;2298499627
16604;8803;1613608757;7020068207;0.9004044;9042;1058693899;0.583134605;381869;0.758598113;229856564
16605;9566;1683662829;7324548038;0.900412813;9753;1103621742;0.588170192;394466;0.772540201;2298657638
16606;6800;1418652189;617134893;0.900423236;6954;9304852983;0.562401787;33608;0.756542691;2298771638
16607;9315;166099168;72255388;0.900423909;9566;1089046664;0.681219833;391948;0.761966395;2298778992
16608;9482;167990353;7307639537;0.900428751;9786;1098765551;0.559872461;397981;0.752289737;2298831957
16609;8249;156481156;6806971946;0.900429166;8503;1024839158;0.545821478;372114;0.748616075;2298836505
16610;9280;1652140914;718674364;0.90043248;9484;1086998757;0.577329849;39106;0.762554781;2298872754
16611;8856;1623830831;7063372134;0.900439139;9108;1061876142;0.732869911;384116;0.754262778;2298945603
16612;9449;1672355488;7274267274;0.900444292;9665;109685188;0.645952967;396067;0.756934666;2299001982
16613;8615;1599150713;6955809007;0.900445454;8799;1047327966;0.618760325;376997;0.761709474;2299014695
16614;7092;1453690168;6323010831;0.900448444;7257;9502533794;0.616588419;345322;0.747360423;2299047411
16615;6844;1424474188;6195914484;0.900449045;7063;9334908379;0.587064677;340939;0.739888878;2299053984
16616;8379;1574828928;6849791753;0.900452357;8536;1032883059;0.760620915;376532;0.742674089;2299090227
16617;8411;1576717158;6857991654;0.900452756;8558;1034853507;0.567390718;372046;0.763597007;22990946
16618;8593;1594299079;6934460625;0.900452886;8823;1045989838;0.729766454;376971;0.759869114;2299096015
16619;6122;1356025958;5898077801;0.900453078;6292;8828800877;0.682040998;321851;0.742665866;2299098119
16620;8088;1550865967;6745479682;0.900454975;8249;1014788719;0.825980392;363589;0.768828609;2299118878
16621;7894;1537062949;6685107715;0.900465529;8123;1002544411;0.747750308;363796;0.74953367;2299234379
16622;7882;1531319713;6660119172;0.900465833;8077;1001782117;0.803056546;360595;0.761740231;2299237706
16623;6981;1436796445;6248873686;0.900470489;7144;9427876358;0.551683262;337553;0.769916377;2299288667
16624;9502;1680305661;7307819092;0.900473876;9993;1099923732;0.549153326;407352;0.719590107;2299325749
16625;7415;1490487889;6482253202;0.900474823;7680;9716517496;0.60446727;354932;0.739657571;2299336114
16626;9436;1671478193;726924189;0.900479241;9640;1096097092;0.737302704;394892;0.760398279;2299384472
16627;8165;1554943941;6762364224;0.900481458;8440;1019607811;0.566384573;382805;0.700181851;2299408742
16628;8707;1606501092;6986516918;0.900483456;8981;1052905348;0.760569532;382611;0.747417918;2299430618
16629;9036;1634337556;7106835748;0.900505299;9175;1072613282;0.565740045;383015;0.774024168;2299669802
16630;9073;1641974841;7139746733;0.900514103;9339;1074807071;0.561482765;390372;0.748175453;2299766228
16631;8589;1594719688;6933587825;0.900534717;8744;1045746358;0.73883871;379518;0.749355172;2299992051
16632;8119;1554164456;6756652064;0.900553605;8340;101673162;0.600340136;368198;0.752574598;2300199036
16633;8706;1602674503;6967356698;0.900559339;8863;1052844883;0.561749903;381972;0.749834588;2300261882
16634;7166;1455872695;6328887668;0.90056839;7290;9551981249;0.720925553;340904;0.774858629;2300361092
16635;9230;1648302396;7165350146;0.900570061;9357;1084066465;0.791323731;386431;0.77672565;2300379413
16636;9441;1670066755;7259931047;0.900570961;9605;1096387456;0.559168444;392624;0.769616155;2300389279
16637;7707;1515208311;6586428072;0.900581134;7856;990598666;0.578082808;354669;0.769925604;2300500809
16638;8915;1625423787;7065493591;0.900581962;9135;1065407459;0.559074376;386058;0.751668064;2300509887
16639;9136;1643499436;7143869962;0.900587718;9382;1078532173;0.625710568;389625;0.756262079;2300573001
16640;9763;1701145522;7394340605;0.900590614;10017;1114927696;0.601985448;403826;0.75232345;2300604763
16641;9073;1640859683;7132266815;0.900591507;9277;1074807071;0.619444255;385217;0.768333706;2300614553
16642;8246;1571543577;6830727721;0.900599038;8496;1024652784;0.724095539;37396;0.740973869;2300697146
16643;7222;1460765274;6348983556;0.900607143;7351;9589231456;0.662447257;344709;0.763769133;2300786041
16644;8933;1626139238;7067752089;0.900607234;9148;1066482482;0.57714175;393954;0.723296176;2300787036
16645;7809;1516345755;6590349704;0.900613685;7956;9971322683;0.571125576;373296;0.704204205;2300857805
16646;9173;1648425721;7163830104;0.900630261;9365;1080713947;0.791321601;386183;0.772920727;2301039663
16647;8744;1609626731;6995102078;0.900633648;8972;1055140113;0.574318555;380108;0.760511863;2301076829
16648;9570;1682805071;7313023278;0.900636418;9837;1103852456;0.763157895;400259;0.750653631;2301107226
16649;8505;15858024;6891435353;0.900637638;8673;1040620119;0.817474048;369767;0.781677988;2301120622
16650;9909;1716960956;7461226631;0.900642854;10250;1123233308;0.58243696;409087;0.744060646;2301177864
16651;8500;1589637336;6907801345;0.90064673;8774;104031419;0.721868365;37807;0.747281714;2301220398
16652;9512;1678737545;7294827141;0.900651356;9738;1100502365;0.694712241;395769;0.763129353;2301271178
